0.851844	-0.770481
0.851822	-0.770409
0.84079	-0.719843
0.840761	-0.719475
0.834755	-0.651146
0.830535	-0.581711
0.828966	-0.554031
0.827155	-0.529319
0.825014	-0.483185
0.823646	-0.455818
0.652865	-0.455099
0.648205	-0.448458
0.637466	-0.382051
0.637361	-0.380871
0.635911	-0.36629
0.635713	-0.364195
0.628906	-0.27895
0.628692	-0.27603
0.625632	-0.238876
0.622561	-0.189868
0.622253	-0.184669
0.622011	-0.180697
0.618826	-0.127364
0.61873	-0.125683
0.453845	-0.121938
0.447561	-0.112716
0.43901	-0.0724597
0.434255	-0.0385383
0.425287	0.0471115
0.424104	0.059899
0.420121	0.108722
0.419622	0.114894
0.415499	0.164068
0.411112	0.222426
0.411107	0.222536
0.409389	0.245004
0.257258	0.245091
0.250767	0.250124
0.242502	0.275441
0.231474	0.329184
0.230665	0.333738
0.225055	0.369499
0.220203	0.405782
0.218856	0.415517
0.21291	0.459807
0.212819	0.460415
0.207981	0.497266
0.200732	0.550775
0.199859	0.557545
0.199345	0.562887
0.19081	0.620353
0.183105	0.666474
0.183064	0.668347
0.182302	0.670924
0.083538	0.670975
0.0703335	0.679983
0.0602947	0.699185
0.0560604	0.710223
0.0457097	0.742714
0.0412908	0.759073
0.0324546	0.793879
0.0303849	0.8029
0.0282629	0.811726
0.0282015	0.811972
0.0200842	0.847531
0.0163303	0.866982
0.0129427	0.882203
0	1.00097

