           0.0109887           0.0571429           0.0219774
           0.0329661           0.0857143           0.0219774
           0.0549435           0.0857143           0.0219774
           0.0769209           0.0428571           0.0219774
           0.0988983           0.0571429           0.0219774
            0.120876           0.0428571           0.0219774
            0.142853           0.0571429           0.0219774
             0.16483           0.0714286           0.0219774
            0.186808            0.128571           0.0219774
            0.208785           0.0142857           0.0219774
            0.230763           0.0285714           0.0219774
             0.25274           0.0714286           0.0219774
            0.274717           0.0857143           0.0219774
            0.296695           0.0142857           0.0219774
            0.318672                   0           0.0219774
             0.34065           0.0285714           0.0219774
            0.362627                   0           0.0219774
            0.384604           0.0142857           0.0219774
            0.406582           0.0142857           0.0219774
            0.428559           0.0285714           0.0219774
            0.450537                   0           0.0219774
            0.472514                   0           0.0219774
            0.494491           0.0285714           0.0219774
            0.516469                   0           0.0219774
            0.538446                   0           0.0219774
            0.560424                   0           0.0219774
            0.582401                   0           0.0219774
            0.604378           0.0142857           0.0219774
            0.626356                   0           0.0219774
            0.648333                   0           0.0219774
            0.670311                   0           0.0219774
            0.692288                   0           0.0219774
            0.714265                   0           0.0219774
            0.736243                   0           0.0219774
             0.75822                   0           0.0219774
            0.780198                   0           0.0219774
            0.802175                   0           0.0219774
            0.824152           0.0142857           0.0219773
             0.84613                   0           0.0219774
            0.868107           0.0142857           0.0219774
