            -14.4405            -11.6269
            -14.4972            -11.6038
            -14.5003            -11.6009
            -14.5429            -11.5582
            -14.5655            -11.4898
            -14.5979            -11.4603
            -14.6214            -11.4145
            -14.6414            -11.3798
            -14.6479            -11.3638
            -14.6565            -11.3396
            -14.6705            -11.3066
            -14.6901            -11.2732
            -14.7005            -11.2386
            -14.7037             -11.228
            -14.7127            -11.1977
            -14.7307            -11.1659
            -14.7319            -11.0158
             -14.789            -10.9847
            -14.7998            -10.9523
            -14.8024            -10.9375
            -14.8033            -10.9014
            -14.8249            -10.8585
            -14.8308            -10.8384
            -14.8327            -10.8366
            -14.8422            -10.8056
            -14.8504            -10.7589
            -14.8627            -10.7108
            -14.8704            -10.7056
            -14.8868            -10.6544
            -14.9041            -10.5812
            -14.9183            -10.5287
             -14.932            -10.4835
            -14.9462            -10.4179
            -14.9466             -10.407
            -14.9569             -10.381
            -14.9697            -10.3277
            -14.9862            -10.2588
             -14.996            -10.2302
            -15.0194            -10.1316
            -15.0288            -10.0872
            -15.0336            -10.0707
            -15.0513            -10.0016
            -15.0972             -9.8104
            -15.1085            -9.76177
            -15.1143            -9.71802
            -15.1258             -9.6809
            -15.1444            -9.60235
            -15.1562            -9.53293
            -15.1642            -9.52532
            -15.2075            -9.32276
            -15.2118            -9.29092
            -15.2296            -9.23734
            -15.2453            -9.15801
             -15.258            -9.10983
            -15.2661            -9.07888
            -15.2846            -9.01356
            -15.2889            -8.93307
            -15.3046            -8.93112
            -15.3151             -8.8861
            -15.3291            -8.82201
            -15.3468            -8.75593
            -15.3506            -8.73795
            -15.3626            -8.68229
            -15.3682            -8.67599
            -15.3752            -8.62329
            -15.3821            -8.62124
             -15.392            -8.58206
            -15.4218            -8.46876
            -15.4375            -8.39927
            -15.4425            -8.38048
            -15.4482            -8.36969
            -15.4497            -8.36394
            -15.4812            -8.21371
            -15.4973            -8.18066
            -15.5131            -8.13811
            -15.5216             -8.1112
            -15.5222            -8.10644
            -15.5457            -8.01609
            -15.5617            -7.98056
            -15.5669            -7.96277
            -15.5747            -7.93769
            -15.5769            -7.92861
            -15.5795            -7.91365
            -15.5875            -7.89036
            -15.5972            -7.87189
            -15.6039            -7.84723
            -15.6131            -7.81769
            -15.6202            -7.80481
             -15.621            -7.78764
            -15.6421            -7.75136

            -15.8853            -7.74874
            -15.8874            -7.73389
            -15.9274            -7.72993
            -15.9579             -7.7068
            -15.9699            -7.68534
            -16.0009             -7.6419
            -16.0033            -7.60443
            -16.0256            -7.59004
            -16.0367            -7.56403
             -16.048            -7.54715
            -16.0614            -7.52738
            -16.0653            -7.46161
            -16.0705            -7.46135
            -16.0911            -7.43248
             -16.111            -7.38391
            -16.1211            -7.37159
             -16.147            -7.28209
            -16.1746             -7.2006
            -16.1906            -7.13658
            -16.1965            -7.11209
            -16.2155            -7.05354
            -16.2357            -6.98576
            -16.2414            -6.95799
             -16.253            -6.88617
            -16.2639            -6.85151
             -16.281            -6.80978
            -16.2967            -6.73376
            -16.3164            -6.65869
            -16.3337            -6.58434
            -16.3495            -6.49865
            -16.3603            -6.47326
            -16.3719            -6.41982
            -16.3985            -6.28983
            -16.4207            -6.19209
              -16.43            -6.13604
            -16.4339            -6.13174
            -16.4562            -6.03476
            -16.4574            -6.02143
            -16.4737            -5.95064
            -16.4863            -5.89117
             -16.503            -5.77933
            -16.5101             -5.7432
            -16.5285            -5.68778
            -16.5444            -5.60953
             -16.554            -5.54057
            -16.5621            -5.50467
            -16.5839            -5.41852
            -16.5891             -5.3765
            -16.6113            -5.27439
            -16.6189            -5.24653
            -16.6192            -5.24036
            -16.6257            -5.14278
            -16.6429            -5.12699
            -16.6552            -5.06587
             -16.659             -5.0448
            -16.6609            -5.03561
            -16.6684            -5.00268
              -16.67            -4.99114
            -16.6852            -4.91822
            -16.7013            -4.84171
            -16.7181            -4.77334
            -16.7222            -4.73748
            -16.7382            -4.68539
            -16.7526            -4.62579
            -16.7676            -4.56582
             -16.771            -4.54742
             -16.785             -4.5076
            -16.7953            -4.46549
            -16.8079            -4.43388
            -16.8171            -4.40003
            -16.8237            -4.38749
            -16.8319            -4.35327
            -16.8509            -4.30411
             -16.875            -4.23136
            -16.8836            -4.20586
            -16.9221            -4.11144
            -16.9718            -3.98065
            -16.9905            -3.96262
            -17.0167            -3.91958
            -17.0402            -3.87372

            -17.9374            -3.87304
            -17.9532            -3.86537
            -17.9843            -3.82642
            -18.0001            -3.82164
            -18.0229            -3.76393
             -18.035            -3.74364
            -18.0495            -3.71462
            -18.0596            -3.67313
            -18.0732            -3.64355
             -18.084            -3.60277
            -18.0912            -3.58028
            -18.0947             -3.5208
            -18.1136            -3.50426
            -18.1276            -3.44881
            -18.1417            -3.37531
            -18.1545            -3.33783
            -18.1648             -3.3034
            -18.1851            -3.20027
            -18.2048             -3.0989
            -18.2144            -3.07345
            -18.2284            -3.00411
            -18.2399            -2.95611
             -18.248            -2.87763
            -18.2581            -2.86155
             -18.267            -2.82603
             -18.269            -2.81485
            -18.2783            -2.77212
            -18.2893            -2.72064
            -18.3008            -2.66558
            -18.3045            -2.62313
            -18.3078            -2.57409
            -18.3188            -2.56114
            -18.3287            -2.51322
            -18.3398            -2.46283
             -18.351            -2.40708
            -18.3572            -2.38374
            -18.3575            -2.32539
            -18.3692            -2.31203
            -18.3706            -2.28118
            -18.3766            -2.27961
            -18.3855            -2.20692
            -18.3972            -2.18473
            -18.4204            -2.07031
            -18.4257            -2.03761
            -18.4322            -2.01316
            -18.4402            -1.92408
            -18.4517            -1.88434
            -18.4692            -1.83588
            -18.4759            -1.80648
            -18.4902            -1.74368
            -18.5024            -1.67494
            -18.5144            -1.63314
            -18.5325            -1.54329
            -18.5467            -1.48041
            -18.5693            -1.36146
            -18.5899            -1.31101
            -18.5942             -1.2893
            -18.5998            -1.27772
            -18.6042            -1.24727
             -18.621            -1.19335
            -18.6285             -1.1636
            -18.6341             -1.1339
             -18.641            -1.11036
            -18.6534            -1.07384
            -18.6601            -1.03863
            -18.6653           -0.987919
            -18.6771           -0.972547
            -18.6797             -0.9688
            -18.6958           -0.903084
            -18.7026            -0.86864
            -18.7127           -0.859476
            -18.7143           -0.846736
