          0.00440179             0.16748          0.00880359
           0.0132054            0.279675          0.00880359
            0.022009            0.315447          0.00880359
           0.0308126            0.121951          0.00880359
           0.0396161           0.0536585          0.00880358
           0.0484197           0.0357724          0.00880359
           0.0572233          0.00650406          0.00880359
           0.0660269          0.00650406          0.00880359
           0.0748305          0.00325203          0.00880358
           0.0836341          0.00162602          0.00880358
           0.0924377          0.00162602          0.00880359
            0.101241          0.00162602          0.00880358
            0.110045                   0          0.00880358
            0.118848                   0          0.00880359
            0.127652                   0          0.00880358
            0.136456                   0          0.00880359
            0.145259                   0          0.00880359
            0.154063                   0          0.00880358
            0.162866                   0          0.00880359
             0.17167                   0          0.00880358
            0.180474                   0          0.00880359
            0.189277                   0          0.00880359
            0.198081                   0          0.00880359
            0.206884                   0          0.00880358
            0.215688                   0          0.00880359
            0.224491                   0          0.00880358
            0.233295                   0          0.00880361
            0.242099          0.00162602          0.00880358
            0.250902                   0          0.00880359
            0.259706                   0          0.00880358
            0.268509                   0          0.00880361
            0.277313                   0          0.00880358
            0.286117                   0          0.00880358
             0.29492                   0          0.00880361
            0.303724                   0          0.00880358
            0.312527                   0          0.00880358
            0.321331                   0          0.00880358
            0.330134                   0          0.00880361
            0.338938                   0          0.00880361
            0.347742                   0          0.00880355
            0.356545                   0          0.00880361
            0.365349                   0          0.00880358
            0.374152                   0          0.00880361
            0.382956                   0          0.00880358
             0.39176                   0          0.00880358
            0.400563                   0          0.00880361
            0.409367                   0          0.00880361
             0.41817                   0          0.00880355
            0.426974                   0          0.00880361
            0.435778                   0          0.00880358
            0.444581                   0          0.00880358
            0.453385                   0          0.00880358
            0.462188                   0          0.00880361
            0.470992                   0          0.00880361
            0.479795                   0          0.00880355
            0.488599                   0          0.00880361
            0.497403                   0          0.00880358
            0.506206                   0          0.00880361
             0.51501                   0          0.00880355
            0.523813                   0          0.00880361
            0.532617                   0          0.00880361
            0.541421                   0          0.00880361
            0.550224                   0          0.00880355
            0.559028                   0          0.00880361
            0.567831                   0          0.00880361
            0.576635                   0          0.00880355
            0.585438                   0          0.00880361
            0.594242                   0          0.00880361
            0.603046                   0          0.00880355
            0.611849                   0          0.00880361
            0.620653                   0          0.00880355
            0.629456                   0          0.00880361
             0.63826                   0          0.00880361
            0.647064                   0          0.00880355
            0.655867                   0          0.00880367
            0.664671                   0          0.00880355
            0.673474                   0          0.00880355
            0.682278                   0          0.00880367
            0.691082                   0          0.00880355
            0.699885                   0          0.00880355
            0.708689                   0          0.00880367
            0.717492                   0          0.00880355
            0.726296                   0          0.00880355
            0.735099                   0          0.00880361
            0.743903                   0          0.00880361
            0.752707                   0          0.00880361
             0.76151                   0          0.00880355
            0.770314                   0          0.00880361
            0.779117                   0          0.00880361
            0.787921                   0          0.00880355
            0.796725                   0          0.00880355
            0.805528                   0          0.00880367
            0.814332                   0          0.00880355
            0.823135          0.00162602          0.00880367
            0.831939                   0          0.00880355
            0.840742                   0          0.00880355
            0.849546                   0          0.00880361
             0.85835                   0          0.00880361
            0.867153                   0          0.00880355
            0.875957          0.00162602          0.00880361
