1.00102	1.04518e-06
0.967309	0.0010687
0.932831	0.00451164
0.891181	0.0118416
0.884274	0.0133926
0.875246	0.0155635
0.7842	0.0465696
0.734493	0.0704941
0.701427	0.0891456
0.666517	0.111211
0.653931	0.119764
0.562999	0.19097
0.520803	0.22963
0.484006	0.266249
0.447579	0.305169
0.37706	0.388054
0.321076	0.460937
0.259901	0.547747
0.224991	0.600639
0.212544	0.620087
0.198607	0.642231
0.174777	0.680993
0.174777	0.680993
0.174777	0.680994
0.142022	0.736127
0.134717	0.748715
0.121302	0.77211
0.0990047	0.811792
0.0515127	0.899628
0.00468063	0.990661
0.000169754	0.99966
-0.014148	9.08509
-0.0281737	9.16984
-0.0677116	9.41085
-0.0930296	9.56683
-0.115824	9.70836
-0.168653	10.0404
-0.174609	10.0781
-0.187456	10.1599
-0.200993	10.2464
-0.213584	10.3271
-0.220754	10.3733
-0.23361	10.4562
-0.254213	10.5899
-0.254467	10.5916
-0.267753	10.6782
-0.293761	10.8489
-0.301829	10.9021
-0.332213	11.1036
-0.332467	11.1053
-0.383491	11.448
-0.38673	11.4699
-0.412063	11.6422
-0.416684	11.6737
-0.417623	11.6801
-0.434042	11.7926
-0.45062	11.9068
-0.473355	12.0642
-0.482962	12.131
-0.524438	12.4217
-0.542843	12.5517
-0.545281	12.569
-0.56086	12.6797
-0.568971	12.7376
-0.577894	12.8013
-0.597733	12.9437
-0.627939	13.1619
-0.632509	13.1951
-0.648089	13.3085
-0.723111	13.8616
-0.757147	14.1162
-0.773635	14.2403
-0.79556	14.4063
-0.828753	14.6594
-0.8517	14.8356
-0.857285	14.8786
-0.881759	15.0681
-0.887562	15.1131
-0.898747	15.2002
-0.91255	15.3081
-0.928159	15.4304
-0.94164	15.5365
-0.949792	15.6009
-0.95268	15.6237
-0.957251	15.6598
-0.983829	15.8709
-0.995014	15.9601
-0.999086	15.9927

