          0.00897805           0.0962963           0.0179561
           0.0269342            0.118519           0.0179561
           0.0448903            0.103704           0.0179561
           0.0628464           0.0962963           0.0179561
           0.0808025           0.0740741           0.0179561
           0.0987586           0.0740741           0.0179561
            0.116715           0.0962963           0.0179561
            0.134671            0.148148           0.0179561
            0.152627           0.0592593           0.0179561
            0.170583            0.037037           0.0179561
            0.188539           0.0222222           0.0179561
            0.206495           0.0222222           0.0179561
            0.224451                   0           0.0179561
            0.242407           0.0148148           0.0179561
            0.260364           0.0148148           0.0179561
             0.27832                   0           0.0179561
            0.296276          0.00740741           0.0179561
            0.314232                   0           0.0179561
            0.332188                   0           0.0179561
            0.350144                   0           0.0179561
              0.3681                   0           0.0179561
            0.386056                   0           0.0179561
            0.404012                   0           0.0179561
            0.421969                   0           0.0179561
            0.439925                   0           0.0179561
            0.457881                   0           0.0179561
            0.475837                   0           0.0179561
            0.493793                   0           0.0179561
            0.511749                   0           0.0179561
            0.529705                   0           0.0179561
            0.547661                   0           0.0179561
            0.565617                   0           0.0179561
            0.583574                   0           0.0179561
             0.60153                   0           0.0179561
            0.619486                   0           0.0179561
            0.637442                   0           0.0179561
            0.655398                   0           0.0179561
            0.673354                   0           0.0179561
             0.69131                   0           0.0179561
            0.709266                   0           0.0179561
            0.727222                   0           0.0179561
            0.745179                   0           0.0179561
            0.763135                   0           0.0179561
            0.781091                   0           0.0179561
            0.799047                   0           0.0179562
            0.817003                   0           0.0179561
            0.834959                   0           0.0179561
            0.852915                   0           0.0179561
            0.870871                   0           0.0179561
            0.888827           0.0148148           0.0179561
